AcresBurned,Active,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,Counties,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,UniqueId,Updated,WaterTenders
50,FALSE,,2016,FALSE,/incidents/2016/4/28/casitas-fire/,Ventura,,,,2016-04-30T07:00:00Z,,FALSE,TRUE,,,,0,0,FALSE,Casitas Fire,100,,TRUE,2016-04-28T19:00:00Z,Finalized,,,,,867bead0-b6a5-4ec4-a4de-83af2e854cd1,2016-04-30T07:00:00Z,
49,FALSE,,2016,TRUE,/incidents/2016/6/21/70-fire/,Butte,,,,2016-06-21T16:30:00Z,,FALSE,TRUE,,,,39.43351,-121.6051,FALSE,70 Fire,100,,TRUE,2016-06-21T15:09:00Z,Finalized,,,,,6b542aff-fa1b-46fc-b3da-26c1afdbc446,2016-06-21T16:30:00Z,
47,FALSE,,2016,TRUE,/incidents/2016/9/17/auburn-fire/,Nevada,,,,2016-09-20T18:00:00Z,,FALSE,TRUE,,,,39.20427,-121.05948,FALSE,Auburn Fire,100,,TRUE,2016-09-17T13:40:00Z,Finalized,,,,,1f8b3267-c3bd-43f5-9733-2b30c97d45ee,2016-09-20T18:00:00Z,
47,FALSE,,2016,TRUE,/incidents/2016/6/26/laguna-fire/,Orange,,,,2016-06-29T18:30:00Z,,FALSE,TRUE,,,,33.57872,-117.77395,FALSE,Laguna Fire,100,,TRUE,2016-06-26T13:10:00Z,Finalized,,,,,c27c5212-1891-4105-86ee-9f97016ef159,2016-06-29T18:30:00Z,
45,FALSE,4,2016,TRUE,/incidents/2016/9/23/bell-fire/,Amador,5,2,18,2016-09-25T17:45:00Z,,FALSE,TRUE,,2,,38.5212,-120.8416,TRUE,Bell Fire,100,150,TRUE,2016-09-23T13:12:00Z,Finalized,,,,,0bf08653-1441-4e73-b24b-1296afb12b45,2016-09-25T17:45:00Z,3
45,FALSE,,2016,TRUE,/incidents/2016/8/9/kugelman-fire/,Lake,,,,2016-08-10T17:00:00Z,,FALSE,TRUE,,,,36.09974,-120.51057,FALSE,Kugelman Fire,100,,TRUE,2016-08-09T17:30:00Z,Finalized,,,,,28b9dc5f-f9c0-41fb-81d6-8db562122f00,2016-08-10T17:00:00Z,
45,FALSE,,2016,TRUE,/incidents/2016/7/1/kuehner-fire/,Ventura,,,,2016-07-01T19:50:00Z,,FALSE,TRUE,,,,34.27619,-118.63264,FALSE,Kuehner Fire,100,,TRUE,2016-07-01T14:00:00Z,Finalized,,,,,174608a2-14fd-4278-9811-cb7e5e5a3883,2016-07-01T19:50:00Z,
43,FALSE,,2016,TRUE,/incidents/2016/6/21/paskenta-fire/,Tehama,,,,2016-06-21T13:00:00Z,,FALSE,TRUE,,,,39.93965,-122.40142,FALSE,Paskenta Fire,100,,TRUE,2016-06-21T10:26:00Z,Finalized,,,,,b1b2a50c-c131-4be2-9398-8adee38c1c19,2016-06-21T13:00:00Z,
43,FALSE,,2016,TRUE,/incidents/2016/5/30/walker-fire/,Kern,,,,2016-06-04T17:00:00Z,,FALSE,TRUE,,,,0,0,FALSE,Walker Fire,100,,TRUE,2016-05-30T17:57:00Z,Finalized,,,,,b5699308-b26c-4e76-9954-219b58468d8e,2019-07-09T14:50:56.033Z,
42,FALSE,,2016,TRUE,/incidents/2016/7/30/dockery-fire/,Lassen,,,,2016-08-01T19:40:00Z,,FALSE,TRUE,,,,0,0,TRUE,Dockery Fire,100,,TRUE,2016-07-30T16:25:00Z,Finalized,,,,,17a944b9-c8b8-4486-8d71-89d713bd538b,2016-08-01T19:40:00Z,
40,FALSE,,2016,TRUE,/incidents/2016/9/11/boys-fire/,Sacramento,,,,2016-09-12T19:00:00Z,,FALSE,TRUE,,,,38.558,-121.1309,FALSE,Boys Fire,100,,TRUE,2016-09-11T11:25:00Z,Finalized,,,,,2d2aa30d-5c3f-4f46-97eb-54b63bec7f3a,2016-09-12T19:00:00Z,
40,FALSE,,2016,TRUE,/incidents/2016/8/28/evergreen-fire/,Riverside,,,,2016-08-29T15:00:00Z,,FALSE,TRUE,,,,0,0,FALSE,Evergreen Fire,100,,TRUE,2016-08-28T15:23:00Z,Finalized,,,,,c531ed84-0c29-4d31-94cf-f48d71d96eed,2016-08-29T15:00:00Z,
40,FALSE,,2016,TRUE,/incidents/2016/7/24/franklin-fire/,Contra Costa,,,,2016-07-24T19:00:00Z,,FALSE,TRUE,,,,38.01264,-122.1885,FALSE,Franklin Fire,100,,TRUE,2016-07-24T16:30:00Z,Finalized,,,,,416155ea-f8ff-43cf-abf0-e888584bf5bc,2016-07-24T19:00:00Z,
38,FALSE,,2016,FALSE,/incidents/2016/9/7/phoenix-fire/,Nevada,,,,1969-12-31T16:00:00Z,,FALSE,TRUE,,,,39.39051,-120.51887,FALSE,Phoenix Fire,100,,TRUE,2016-09-07T15:09:00Z,Finalized,,,,,af8f8070-a3d6-4ca2-8e2b-6da1049a5bea,1969-12-31T16:00:00Z,
38,FALSE,,2016,TRUE,/incidents/2016/7/29/fork-fire/,Madera,,,,2016-07-31T18:55:00Z,,FALSE,TRUE,,,,37.24006,-119.4741,FALSE,Fork Fire,100,,TRUE,2016-07-29T17:55:00Z,Finalized,,,,,7066c984-1420-4c59-b175-9536da4c5d14,2016-07-31T18:55:00Z,
36,FALSE,,2016,TRUE,/incidents/2016/8/30/mina-fire/,Mendocino,,,,2016-08-31T07:15:00Z,,FALSE,TRUE,,,,39.8748511,-123.4267011,FALSE,Mina Fire,100,,TRUE,2016-08-30T13:35:00Z,Finalized,,,,,b44c3b1e-b243-455e-9ca9-9a1b5570e003,2016-08-31T07:15:00Z,
36,FALSE,,2016,TRUE,/incidents/2016/8/9/knoxville-fire/,Lake,,,,2016-08-10T17:00:00Z,,FALSE,TRUE,,,,38.68403,-122.26015,FALSE,Knoxville Fire,100,,TRUE,2016-08-09T18:50:00Z,Finalized,,,,,ef4185e8-9b3a-421f-9fae-a0b954b0b3c0,2016-08-10T17:00:00Z,
35,FALSE,,2016,TRUE,/incidents/2016/8/10/gopher-fire/,San Diego,,,,2016-08-11T18:30:00Z,,FALSE,TRUE,,,,33.22558,-117.14547,FALSE,Gopher Fire,100,,TRUE,2016-08-10T09:14:00Z,Finalized,,,,,4f623d67-d74b-4e8f-92f4-ed728970e20e,2016-08-11T18:30:00Z,
35,FALSE,,2016,TRUE,/incidents/2016/8/9/mountain-fire/,Shasta,,,,2016-08-10T17:00:00Z,,FALSE,TRUE,,,,40.61213,-122.47091,FALSE,Mountain Fire,100,,TRUE,2016-08-09T12:14:00Z,Finalized,,,,,93995926-26b0-4158-9f93-fec263f40b47,2016-08-10T17:00:00Z,
35,FALSE,,2016,TRUE,/incidents/2016/7/28/neal-fire/,Butte,,,,2016-07-29T15:10:00Z,,FALSE,TRUE,,,,0,0,FALSE,Neal Fire,100,,TRUE,2016-07-28T14:27:00Z,Finalized,,,,,fe371090-80be-43fe-9d40-761fe436de7e,2016-07-29T15:10:00Z,
35,FALSE,,2016,TRUE,/incidents/2016/7/12/stagecoach-fire/,Calaveras,,,,2016-07-13T19:00:00Z,,FALSE,TRUE,,,,37.96311,-120.67335,FALSE,Stagecoach Fire,100,,TRUE,2016-07-12T15:19:00Z,Finalized,,,,,eb9d05b5-7578-44bf-9eb1-3ddba425ff20,2016-07-13T19:00:00Z,
33,FALSE,,2016,TRUE,/incidents/2016/6/27/campo-fire/,Calaveras,,,,2016-06-30T07:00:00Z,,FALSE,TRUE,,,,38.22017,-120.8678,FALSE,Campo Fire,100,,TRUE,2016-06-27T18:00:00Z,Finalized,,,,,2225d427-97d7-4d71-a83a-814f38a1c947,2016-06-30T07:00:00Z,
32,FALSE,,2016,TRUE,/incidents/2016/9/12/moffett-fire/,Siskiyou,,,,2016-09-13T18:30:00Z,,FALSE,TRUE,,,,41.6314,-122.7933,FALSE,Moffett Fire,100,,TRUE,2016-09-12T16:28:00Z,Finalized,,,,,ed16bf52-f886-4384-b841-2e755234aa29,2016-09-13T18:30:00Z,
32,FALSE,,2016,TRUE,/incidents/2016/7/30/frymire-fire/,Tuolumne,,,,2016-08-01T08:05:00Z,,FALSE,TRUE,,,,37.81434,-120.69521,FALSE,Frymire Fire,100,,TRUE,2016-07-30T17:25:00Z,Finalized,,,,,f4026428-ad5a-42c7-b68e-959554a31343,2016-08-01T08:05:00Z,
32,FALSE,,2016,TRUE,/incidents/2016/6/3/clay-fire/,Sacramento,,,,2016-06-03T19:55:00Z,,FALSE,TRUE,,,,38.3131,-121.06452,FALSE,Clay Fire,100,,TRUE,2016-06-03T16:57:00Z,Finalized,,,,,c5d590f0-97fe-4ac3-987d-ebceed6dbfc2,2016-06-03T19:55:00Z,
30,FALSE,,2016,TRUE,/incidents/2016/9/16/old-fire/,Butte,,,,2016-09-19T18:30:00Z,,FALSE,TRUE,,,,39.8851,-121.6998,FALSE,Old Fire,100,,TRUE,2016-09-16T23:28:00Z,Finalized,,,,,69e1a36d-21ab-4feb-b31c-dbfac4bf62d1,2016-09-19T18:30:00Z,
30,FALSE,,2016,TRUE,/incidents/2016/7/1/lone-pine-fire/,Inyo,,,,2016-07-02T20:00:00Z,,FALSE,TRUE,,,,36.58972,-118.15589,FALSE,Lone Pine Fire,100,,TRUE,2016-07-01T12:56:00Z,Finalized,,,,,6f07d935-7d64-4be8-8e96-d34384686bf8,2016-07-02T20:00:00Z,
30,FALSE,,2016,TRUE,/incidents/2016/6/3/hidden-fire/,San Benito,,,,2016-06-03T17:30:00Z,,FALSE,TRUE,,,,36.80296,-121.40304,FALSE,Hidden Fire,100,,TRUE,2016-06-03T17:39:00Z,Finalized,,,,,a757d4f9-2aa1-44c8-b986-ac00ca2fafdd,2016-06-03T17:30:00Z,
30,FALSE,2,2016,TRUE,/incidents/2016/5/29/70-fire/,Butte,1,1,9,2016-05-29T19:53:00Z,,FALSE,TRUE,,1,,39.624017,-121.595093,TRUE,70 Fire,100,42,TRUE,2016-05-29T16:51:00Z,Finalized,,,,,6227f4ad-3e40-4f3b-b210-3e55483e1e84,2016-05-29T19:53:00Z,2
30,FALSE,,2016,TRUE,/incidents/2016/4/24/taglio-fire/,Merced,,,,2016-04-24T15:30:00Z,,FALSE,TRUE,,,,37.2171,-121.08036,FALSE,Taglio Fire,100,,TRUE,2016-04-24T11:10:00Z,Finalized,,,,,7106ba43-100b-41f9-acbf-9fb9e9ab9ef7,2016-04-24T15:30:00Z,
28,FALSE,,2016,TRUE,/incidents/2016/11/13/gopher-fire/,San Diego,,,,2016-11-14T18:00:00Z,,FALSE,TRUE,,,,33.254355,-117.158475,FALSE,Gopher Fire,100,,TRUE,2016-11-13T11:14:00Z,Finalized,,,,,6f600260-2bdb-4f53-9d1a-eab8afb3a11a,2016-11-14T18:00:00Z,
28,FALSE,,2016,TRUE,/incidents/2016/7/22/rock-fire/,San Diego,,,,2016-07-24T14:30:00Z,,FALSE,TRUE,,,,33.00056,-116.9571,TRUE,Rock Fire,100,,TRUE,2016-07-22T14:47:00Z,Finalized,,,,,0b655a9d-94b3-4095-acfd-d40ac8347318,2016-07-24T14:30:00Z,
26,FALSE,,2016,TRUE,/incidents/2016/8/5/deer-fire/,Amador,2,1,8,2016-08-06T10:06:00Z,,FALSE,TRUE,,,,38.2581,-120.8657,TRUE,Deer Fire,100,,TRUE,2016-08-05T13:49:00Z,Finalized,,,,,38fe21ed-2019-4be9-abdf-bf46ac5f59e3,2016-08-06T10:06:00Z,3
26,FALSE,,2016,TRUE,/incidents/2016/7/19/bailey-fire/,Siskiyou,,,,2016-07-20T09:00:00Z,,FALSE,TRUE,,,,41.96191,-122.59328,FALSE,Bailey Fire,100,,TRUE,2016-07-19T14:09:00Z,Finalized,,,,,be2805af-a801-4ca9-b9e7-14f3b896097e,2016-07-20T09:00:00Z,
25,FALSE,,2016,TRUE,/incidents/2016/9/1/oak-fire/,Santa Clara,,,,2016-09-02T06:55:00Z,,FALSE,TRUE,,,,37.11831,-121.69784,FALSE,Oak Fire,100,,TRUE,2016-09-01T14:36:00Z,Finalized,,,,,e935ecb3-5eba-43f8-ae02-624b3d5bc03a,2016-09-02T06:55:00Z,
25,FALSE,,2016,TRUE,/incidents/2016/8/12/oak-fire/,Santa Clara,,,,2016-08-14T19:50:00Z,,FALSE,TRUE,,,,37.06531,-121.68577,FALSE,Oak Fire,100,,TRUE,2016-08-12T16:00:00Z,Finalized,,,,,b82b0e22-4155-43dd-ac33-1da015b6d3d2,2016-08-14T19:50:00Z,
25,FALSE,,2016,FALSE,/incidents/2016/8/6/alder-fire/,El Dorado,,,,2016-08-07T19:18:00Z,,FALSE,TRUE,,,,0,0,FALSE,Alder Fire,100,,TRUE,2016-08-06T15:00:00Z,Finalized,,,,,d15f161e-b69d-4e4e-9e8c-da869ebc805f,2016-08-07T19:18:00Z,
25,FALSE,,2016,TRUE,/incidents/2016/7/29/north-branch-extension-fire/,Lake,,,,2016-07-31T18:50:00Z,,FALSE,TRUE,,,,0,0,FALSE,North Branch Extension Fire,100,,TRUE,2016-07-29T14:55:00Z,Finalized,,,,,bff80dce-32ca-4aa1-a542-f1ee5b9affc1,2016-07-31T18:50:00Z,
25,FALSE,,2016,TRUE,/incidents/2016/6/3/aukum-fire/,El Dorado,,,,2016-06-04T15:30:00Z,,FALSE,TRUE,,,,38.64107,-120.6955,TRUE,Aukum Fire,100,,TRUE,2016-06-03T12:41:00Z,Finalized,,,,,f2b5faf1-9ff0-48b7-8151-25880262bec1,2016-06-04T15:30:00Z,
25,FALSE,,2016,TRUE,/incidents/2016/5/12/bryson-fire/,Monterey,,,,2016-05-12T20:45:00Z,,FALSE,TRUE,,,,35.8378273,-121.0381507,FALSE,Bryson Fire,100,,TRUE,2016-05-12T14:13:00Z,Finalized,,,,,afaa2efe-d946-4ff9-93c2-459aad31b908,2016-05-12T20:45:00Z,
24,FALSE,,2016,TRUE,/incidents/2016/6/11/keswick-fire/,Shasta,,,,2016-06-12T15:00:00Z,,FALSE,TRUE,,,,40.61388,-122.46777,FALSE,Keswick Fire,100,,TRUE,2016-06-11T16:02:00Z,Finalized,,,,,20e4887c-b772-460d-98be-d60f39171aeb,2016-06-12T15:00:00Z,
23,FALSE,,2016,TRUE,/incidents/2016/8/11/stafford-fire/,Humboldt,,,,2016-08-16T08:45:00Z,,FALSE,TRUE,,,,40.4572,-124.05804,FALSE,Stafford Fire,100,,TRUE,2016-08-11T14:57:00Z,Finalized,,,,,bc2fd9c2-da5c-4cd7-bbec-9daf2143a196,2016-08-16T08:45:00Z,
23,FALSE,,2016,TRUE,/incidents/2016/7/21/table-fire/,Siskiyou,,,,2016-07-22T12:00:00Z,,FALSE,TRUE,,,,41.71847,-122.36924,FALSE,Table Fire,100,,TRUE,2016-07-21T20:30:00Z,Finalized,,,,,5d276af0-17d5-47d5-8f0e-86756d91b5c6,2016-07-22T12:00:00Z,
21,FALSE,,2016,TRUE,/incidents/2016/8/12/summit-fire/,Humboldt,,,,2016-08-19T08:30:00Z,,FALSE,TRUE,,,,40.9878,-123.77832,FALSE,Summit Fire,100,,TRUE,2016-08-12T17:23:00Z,Finalized,,,,,861bfbd3-ce1c-46bd-a32b-2848b7399119,2016-08-19T08:30:00Z,
20,FALSE,,2016,FALSE,/incidents/2016/9/3/ken-fire/,San Bernardino,,,,2016-09-04T18:55:00Z,,FALSE,TRUE,,,,34.25858,-117.4415,FALSE,Ken Fire,100,,TRUE,2016-09-03T21:51:00Z,Finalized,,,,,383c3df6-a1eb-40fd-b798-41481dff679a,2016-09-04T18:55:00Z,
20,FALSE,,2016,TRUE,/incidents/2016/8/30/mockingbird-fire/,Lake,,,,2016-08-31T07:05:00Z,,FALSE,TRUE,,,,39.1408865,-122.9148951,FALSE,Mockingbird Fire,100,,TRUE,2016-08-30T16:54:00Z,Finalized,,,,,1780f987-76f9-4a82-81bd-6cb914758eec,2016-08-31T07:05:00Z,
20,FALSE,,2016,TRUE,/incidents/2016/5/12/edison-fire/,Ventura,,,,2016-05-13T22:30:00Z,,FALSE,TRUE,,,,0,0,FALSE,Edison Fire,100,,TRUE,2016-05-12T14:13:00Z,Finalized,,,,,5ae9ec04-a2f4-4e18-8f6b-99c939eed64d,2016-05-13T22:30:00Z,
19,FALSE,,2016,TRUE,/incidents/2016/8/30/willow-fire/,Amador,,,,2016-08-31T07:05:00Z,,FALSE,TRUE,,,,0,0,TRUE,Willow Fire,100,,TRUE,2016-08-30T16:52:00Z,Finalized,,,,,fa8a5b87-9f71-4b68-bd14-b751844d5676,2016-08-31T07:05:00Z,
15,FALSE,,2016,TRUE,/incidents/2016/7/11/shelter-fire/,Ventura,,,,2016-07-12T10:30:00Z,,FALSE,TRUE,,,,33.11645,-116.58542,FALSE,Shelter Fire,100,,TRUE,2016-07-11T12:58:00Z,Finalized,,,,,7ebdcc3e-f402-4ab7-88d4-82d99d59b019,2016-07-12T10:30:00Z,
11,FALSE,,2016,TRUE,/incidents/2016/7/25/collier-fire/,Tehama,,,,2016-07-26T19:25:00Z,,FALSE,TRUE,,,,0,0,FALSE,Collier Fire,100,,TRUE,2016-07-25T16:55:00Z,Finalized,,,,,d35cfa9a-0087-4b24-ad22-6a738e633771,2016-07-26T19:25:00Z,
11,FALSE,,2016,TRUE,/incidents/2016/5/25/fiddler-fire/,Shasta,,,,2016-05-25T20:00:00Z,,FALSE,TRUE,,,,0,0,FALSE,Fiddler Fire,100,,TRUE,2016-05-25T16:51:00Z,Finalized,,,,,0e493de0-b544-4b10-a229-ea9da56bf621,2016-05-25T20:00:00Z,
10,FALSE,,2016,FALSE,/incidents/2016/10/20/jacobson-fire/,Tulare,,,,2016-12-19T13:30:00Z,,FALSE,TRUE,,,,36.217,-118.551,FALSE,Jacobson Fire,100,,TRUE,2016-10-20T17:00:00Z,Finalized,,,,,2458cd6c-82d6-43ef-b509-706e3af69451,2016-12-19T13:30:00Z,
0,FALSE,,2016,FALSE,/incidents/2016/8/18/mokelumne-fire/,Alpine,,,,2016-08-30T12:05:00Z,,FALSE,TRUE,,,,38.57554,-120.00606,FALSE,Mokelumne Fire,100,,TRUE,2016-08-18T12:05:00Z,Finalized,,,,,5823867d-c458-4673-858f-0ded99b6121f,2016-08-30T12:05:00Z,
0,FALSE,,2016,FALSE,/incidents/2016/7/22/sand-fire/,Los Angeles,,,,2016-08-09T17:15:00Z,,FALSE,TRUE,,,,0,0,FALSE,Sand Fire,100,,TRUE,2016-07-22T14:11:00Z,Finalized,,,,,bb4feaa5-4afc-47fb-82b3-c3aed84c3c31,2016-08-09T17:15:00Z,
0,FALSE,,2016,FALSE,/incidents/2016/6/4/soda-fire/,San Luis Obispo,,,,2016-06-19T08:30:00Z,,FALSE,TRUE,,,,35.01382,-119.58206,FALSE,Soda Fire,100,,TRUE,2016-06-04T17:46:00Z,Finalized,,,,,5c86c26b-e6c0-4e47-90b7-bc5da3885ebe,2016-06-19T08:30:00Z,
0,FALSE,,2016,FALSE,/incidents/2016/6/4/old-fire/,Los Angeles,,,,2016-06-13T12:30:00Z,,FALSE,TRUE,,,,0,0,FALSE,Old Fire,100,,TRUE,2016-06-04T16:09:00Z,Finalized,,,,,d0ffe734-daf1-4446-af7d-4f8fde2802b7,2016-06-13T12:30:00Z,
0,FALSE,,2016,FALSE,/incidents/2016/6/1/chimney-fire/,Tulare,,,,2016-06-19T18:00:00Z,,FALSE,TRUE,,,,35.84883,-118.08591,FALSE,Chimney Fire,100,,TRUE,2016-06-01T15:35:00Z,Finalized,,,,,6afa1ccf-e1b6-492b-bcaa-9189cd3487aa,2016-06-19T18:00:00Z,
0,FALSE,,2016,FALSE,/incidents/2016/4/19/gorman-fire/,Los Angeles,,,,2016-04-19T15:30:00Z,,FALSE,TRUE,,,,34.6888731,-118.7892593,FALSE,Gorman Fire,100,,TRUE,2016-04-19T13:09:00Z,Finalized,,,,,2c77fa07-73e6-45fe-a527-5bd526bdef41,2016-04-19T15:30:00Z,
281893,FALSE,,2017,TRUE,/incidents/2017/12/4/thomas-fire/,Santa Barbara,,,,2019-03-14T11:24:00Z,,FALSE,TRUE,,,,34.41521,-119.09124,TRUE,Thomas Fire,100,,TRUE,2017-12-04T18:28:00Z,Finalized,280,1063,,,d28bc34e-73a8-454d-9e55-dea7bdd40bee,2019-03-14T11:24:00Z,
281893,FALSE,,2017,TRUE,/incidents/2017/12/4/thomas-fire/,Ventura,,,,2019-03-14T11:24:00Z,,FALSE,TRUE,,,,34.41521,-119.09124,TRUE,Thomas Fire,100,,TRUE,2017-12-04T18:28:00Z,Finalized,280,1063,,,d28bc34e-73a8-454d-9e55-dea7bdd40bee,2019-03-14T11:24:00Z,
83733,FALSE,,2017,FALSE,/incidents/2017/7/11/long-valley-fire/,Lassen,,,,2018-01-09T11:52:00Z,,FALSE,TRUE,,,,40.07045,-120.14013,FALSE,Long Valley Fire,100,,TRUE,2017-07-11T14:15:00Z,Finalized,,,,,f7b03fae-de58-4674-9f4f-d3e9d2762d84,2018-01-09T11:52:00Z,
83120,FALSE,,2017,FALSE,/incidents/2017/7/24/modoc-july-complex/,Modoc,,,,2018-01-09T12:05:00Z,,FALSE,TRUE,,,,0,0,FALSE,Modoc July Complex,100,,TRUE,2017-07-24T12:00:00Z,Finalized,,,,,8caf9d17-d9c3-42e4-a622-30799080c4b9,2018-01-09T12:05:00Z,
81826,FALSE,,2017,TRUE,/incidents/2017/7/16/detwiler-fire/,Mariposa,,,,2018-01-09T11:57:00Z,,FALSE,TRUE,,,,37.61757,-120.21321,TRUE,Detwiler Fire,100,,TRUE,2017-07-16T15:56:00Z,Finalized,21,131,,0,9feb25c4-d3ae-4f78-9fc9-a1ad2b308e42,2018-01-09T11:57:00Z,
78698,FALSE,,2017,FALSE,/incidents/2017/8/15/eclipse-complex/,Siskiyou,,,,2018-01-09T12:43:00Z,,FALSE,TRUE,,,,41.841,-123.474,FALSE,Eclipse Complex,100,,TRUE,2017-08-15T07:55:00Z,Finalized,,,,,490ae25d-c3d8-4a90-9e75-0ad85e0f629f,2018-01-09T12:43:00Z,
56556,FALSE,,2017,TRUE,/incidents/2017/10/8/nuns-adobe-norrbom-pressley-partrick-fires-oakmont-central-lnu-complex/,Napa,,,,2018-02-09T09:30:00Z,3,FALSE,TRUE,,,,38.4041,-122.5209,TRUE,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),100,,TRUE,2017-10-08T22:00:00Z,Finalized,172,1355,,,be79d28c-767d-4a0d-b168-e86a5842004f,2019-10-25T08:54:34.15Z,
56556,FALSE,,2017,TRUE,/incidents/2017/10/8/nuns-adobe-norrbom-pressley-partrick-fires-oakmont-central-lnu-complex/,Sonoma,,,,2018-02-09T09:30:00Z,3,FALSE,TRUE,,,,38.4041,-122.5209,TRUE,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),100,,TRUE,2017-10-08T22:00:00Z,Finalized,172,1355,,,be79d28c-767d-4a0d-b168-e86a5842004f,2019-10-25T08:54:34.15Z,
51624,FALSE,,2017,TRUE,/incidents/2017/10/8/atlas-fire-southern-lnu-complex/,Napa,,,,2018-02-09T09:37:00Z,6,FALSE,TRUE,,,,38.39206,-122.24367,TRUE,Atlas Fire (Southern LNU Complex),100,,TRUE,2017-10-08T21:52:00Z,Finalized,783,120,,,676946dc-1b38-4a09-9bbe-9ce638cfed52,2019-10-25T08:47:30.067Z,
51624,FALSE,,2017,TRUE,/incidents/2017/10/8/atlas-fire-southern-lnu-complex/,Solano,,,,2018-02-09T09:37:00Z,6,FALSE,TRUE,,,,38.39206,-122.24367,TRUE,Atlas Fire (Southern LNU Complex),100,,TRUE,2017-10-08T21:52:00Z,Finalized,783,120,,,676946dc-1b38-4a09-9bbe-9ce638cfed52,2019-10-25T08:47:30.067Z,
48889,FALSE,,2017,TRUE,/incidents/2017/7/9/garza-fire/,Kings,,,,2018-01-09T11:51:00Z,,FALSE,TRUE,,,,35.93273,-120.20014,TRUE,Garza Fire,100,,TRUE,2017-07-09T15:10:00Z,Finalized,,1,,,6ee351a7-9382-48bc-a161-b417f7560ff9,2018-01-09T11:51:00Z,
39715,FALSE,,2017,FALSE,/incidents/2017/8/14/miller-complex/,Siskiyou,,,,2018-01-09T12:42:00Z,,FALSE,TRUE,,,,42.039,-123.218,FALSE,Miller Complex,100,,TRUE,2017-08-14T14:00:00Z,Finalized,,,,,d43c681d-b57e-47e6-a6ad-e3ed08de9ff7,2018-01-09T12:42:00Z,
36807,FALSE,,2017,TRUE,/incidents/2017/10/8/tubbs-fire-central-lnu-complex/,Napa,,,,2018-02-09T09:27:00Z,22,FALSE,TRUE,,,,38.60895,-122.62879,TRUE,Tubbs Fire (Central LNU Complex),100,,TRUE,2017-10-08T21:45:00Z,Finalized,317,5636,,,82c2aafa-ef04-49f0-a172-0dfa8a15582e,2019-10-25T08:50:05.017Z,
36807,FALSE,,2017,TRUE,/incidents/2017/10/8/tubbs-fire-central-lnu-complex/,Sonoma,,,,2018-02-09T09:27:00Z,22,FALSE,TRUE,,,,38.60895,-122.62879,TRUE,Tubbs Fire (Central LNU Complex),100,,TRUE,2017-10-08T21:45:00Z,Finalized,317,5636,,,82c2aafa-ef04-49f0-a172-0dfa8a15582e,2019-10-25T08:50:05.017Z,
36556,FALSE,,2017,FALSE,/incidents/2017/8/29/pier-fire/,Tulare,28,22,138,2018-01-09T12:47:00Z,,FALSE,TRUE,,7,5,36.15356,-118.74103,TRUE,Pier Fire,100,1728,TRUE,2017-08-29T08:29:00Z,Finalized,,2,,540,c8ebf0c1-e560-4e22-a946-129af8699dfb,2018-01-09T12:47:00Z,27
36523,FALSE,,2017,TRUE,/incidents/2017/10/8/redwood-valley-fire-mendocino-lake-complex/,Mendocino,,,,2018-02-09T08:56:00Z,9,FALSE,TRUE,,,1,39.24873,-123.16635,TRUE,Redwood Valley Fire (Mendocino Lake Complex),100,,TRUE,2017-10-08T23:36:00Z,Finalized,44,546,,,c229ea5c-2ebd-4f80-892e-fc5da8a1eeea,2019-10-25T08:48:34.13Z,
28687,FALSE,,2017,TRUE,/incidents/2017/7/6/alamo-fire/,San Luis Obispo,21,4,92,2018-01-09T11:46:00Z,,FALSE,TRUE,,,,35.0179,-120.3223,TRUE,Alamo Fire,100,153,TRUE,2017-07-06T15:44:00Z,Finalized,1,0,,,5a43b164-04d0-46ea-992e-ea5aa283305f,2018-01-09T11:46:00Z,9
27276,FALSE,,2017,FALSE,/incidents/2017/7/26/orleans-complex/,Siskiyou,,,,2018-01-09T12:07:00Z,,FALSE,TRUE,,,,41.59,-123.501,FALSE,Orleans Complex,100,,TRUE,2017-07-26T18:00:00Z,Finalized,,,,,51bf0e2a-7f1f-4fe1-aeaa-70510ad42d0e,2018-01-09T12:07:00Z,
21846,FALSE,,2017,FALSE,/incidents/2017/8/30/helena-fork-fire/,Trinity,,,,2018-01-09T12:49:00Z,,FALSE,TRUE,,,,40.76025,-123.10003,FALSE,Helena - Fork Fire,100,,TRUE,2017-08-30T18:00:00Z,Finalized,,,,,220a986e-6d2c-4893-9473-232d1e1abf0c,2018-01-09T12:49:00Z,
18900,FALSE,,2017,FALSE,/incidents/2017/9/27/lion-fire/,Tulare,,,,2018-01-09T13:27:00Z,,FALSE,TRUE,,,,36.27138,-118.48555,FALSE,Lion Fire,100,,TRUE,2017-09-27T14:00:00Z,Finalized,,,,,f2e55878-e387-412b-a067-dadc649bed43,2018-01-09T13:27:00Z,
